PC7,PC6,PC5,PC4,PC3,PC2,PC1
0.69096,0.09909,0.24959,-0.13110,0.95022,-0.69736,-1.01219
0.23226,-0.33543,-0.09946,-0.64309,-0.11442,-1.06501,-2.08915
-0.06438,0.16633,-0.07474,-0.46416,1.03182,-0.37989,0.69703
0.23807,0.10817,0.13865,0.33088,-0.06027,-0.46641,2.19735
-0.12166,-0.34018,0.05655,-0.09096,1.42358,-0.76932,-1.93070
0.36155,-0.64982,-2.53588,0.19877,-0.16565,7.65250,-1.39637
-0.92739,-0.48090,0.05678,-0.32863,1.41420,-0.06534,0.68863
-0.14447,-0.04113,0.23869,-0.47091,0.49265,-0.29573,-1.21430
-0.57335,0.09264,0.27629,0.28640,-0.13922,-0.38398,0.96996
-0.29775,0.57400,-0.96083,1.22425,0.54649,1.12023,-1.31491
0.19957,0.02764,-0.31107,0.60484,-0.39051,0.19204,-1.42183
-0.37889,-0.81086,0.10512,-0.35902,0.57289,-0.26364,-3.27252
-0.39873,0.01009,-1.21162,2.05010,-0.69872,0.92702,-1.87848
0.27272,0.27137,-0.26499,-0.59683,0.04170,-0.50730,0.94619
0.12220,0.62659,-0.66375,-0.49433,0.07980,-0.70878,0.28541
-0.44906,0.23995,0.17038,-0.40713,-0.36936,-0.03006,0.95047
-0.35027,0.08374,-0.02155,-0.98686,-0.83669,-0.04381,-2.29582
0.58817,0.31172,0.01705,0.68247,1.35105,-0.46706,0.14562
-0.42820,-0.24645,0.04612,0.55303,-0.02421,-0.74250,0.03994
-0.03779,0.23840,0.38962,-0.00538,-1.00989,-0.32973,-0.10457
-0.17308,-0.01548,0.28403,-0.44816,-0.25390,0.24021,-0.65703
0.11036,0.21293,-0.39648,-1.10726,0.01622,0.27530,1.59441
-0.23584,1.05590,1.11874,1.15899,-1.08009,0.31055,0.35671
-0.57789,-0.23145,-0.49246,-0.41944,-0.22203,-0.89784,0.57504
-0.85535,1.09895,3.96315,-3.15746,0.34632,16.75910,-2.03575
0.45883,0.03061,0.15105,-0.16021,-0.40871,-0.76437,-1.17522
-0.85729,-0.25876,-0.23878,0.36900,1.96774,-0.71157,2.08485
0.28990,-0.44177,-0.12274,0.42126,0.56031,-0.50206,0.41455
-0.15079,1.37865,-1.43694,0.67180,-1.35847,2.06436,-0.64063
0.22161,-0.33162,-1.88886,2.29367,-0.25060,1.76041,-0.84700
0.23292,-0.35352,0.21260,-0.24863,-1.04533,-0.80706,-1.02464
0.15293,0.06955,0.08046,0.77586,0.32607,-0.18775,-0.38454
-0.34127,-0.40365,0.02163,-1.12449,-0.71381,-0.77366,-2.72977
-0.03263,-0.48484,0.47696,1.00053,-0.28960,-0.86038,-1.45934
-0.13914,-0.05101,0.31507,0.91033,1.02802,0.55878,2.09482
0.26810,-0.76557,0.32816,-0.45289,-1.83371,-0.78297,-0.03667
0.39878,-0.07197,-0.14211,-0.69630,1.13780,-0.87947,-1.07089
-0.18430,0.03180,-0.48407,0.14567,-0.15936,-0.14137,-0.99281
-0.05612,-0.58516,0.03173,-0.20225,0.28474,-0.76094,-1.36773
0.44205,-0.38554,0.18837,-0.62395,-1.03129,-0.11858,0.21320
0.79621,-0.15075,-0.33562,-1.05805,1.98734,0.66484,-1.53879
-0.31730,0.02289,0.10144,0.17346,1.10288,-0.61638,1.19707
-0.50737,-0.08857,-0.08403,0.01639,-0.46367,-0.89221,0.68925
0.25924,-0.27409,0.20483,0.27070,0.46996,-0.55800,0.50638
-0.97027,-0.84999,-0.13808,-0.14197,0.78992,-0.37173,0.87962
0.18331,-0.33660,-0.08597,0.16248,-1.60180,-0.78846,1.07483
-0.68055,0.08880,0.17669,-1.47220,-0.44958,0.05697,0.27184
-0.08402,-0.49376,0.13401,-0.10697,-1.15403,-0.28412,1.56739
0.24575,0.55411,0.06457,0.54841,0.65892,-0.82051,-0.49967
-0.43671,0.16681,-1.44140,1.12772,0.02055,0.25715,-1.00745
-0.44483,-0.29983,0.14867,-0.18214,0.48484,-0.33116,1.67732
-0.13658,-0.33225,0.05281,0.18834,-0.22944,0.37472,-2.27162
0.25347,0.11343,-0.07841,0.03694,-1.13603,-0.38142,-1.66304
0.63328,-0.28632,0.08590,-0.75648,0.12627,-0.77612,-0.50807
0.46859,0.41190,-1.41025,2.25101,0.03522,-1.93944,-1.44209
0.40852,-0.23585,-0.30790,0.53102,-0.67245,-1.01453,-1.14457
0.05003,0.90019,0.73362,1.28525,-1.48831,0.43279,0.64740
0.29145,-0.28130,-0.56146,0.00468,-0.15617,-0.96808,-0.42624
0.25566,0.29761,0.26610,0.37718,-0.07425,-0.34413,1.24193
0.17888,-0.10398,0.00450,2.10937,-0.03822,-0.45145,-0.42539
0.10834,-0.42495,0.34355,-0.32025,0.98425,-0.70388,-2.03564
0.87359,-0.61439,0.69354,0.58755,-1.49628,0.18263,3.38613
0.28752,-0.25198,-0.08651,-0.94074,-0.19442,-0.70126,0.68830
0.26698,-0.78602,-0.33998,0.77738,-0.34795,-1.52868,-0.87257
-0.24145,0.86555,-0.00884,-0.46967,0.46805,-0.14708,-0.44688
0.24873,-0.14727,0.43623,-0.03626,0.14759,0.37007,-0.20848
-0.51484,-0.90837,0.21558,0.07055,-0.12595,-0.35534,1.59507
0.27529,0.50545,0.20768,-0.03950,0.15698,-0.67970,-1.13480
-0.42905,-0.52382,-0.10256,0.62944,0.04883,-0.50036,0.73779
0.27272,0.27137,-0.26499,-0.59683,0.04170,-0.50730,0.94619
0.42224,-0.12594,0.08552,0.17567,-0.55112,-0.62564,0.74457
-1.05511,-0.17358,0.22742,-0.37719,0.84346,-0.45858,-2.43846
0.37310,0.16959,-1.57756,0.09796,0.95877,1.80984,-1.06452
0.66781,-1.88579,1.63142,0.50211,-0.00842,3.06703,7.16212
-0.18507,-0.03884,0.25048,-0.00277,-0.37178,-0.40223,-0.25813
-0.41140,-0.79866,0.08435,-0.56266,-0.67869,-0.50771,-1.64858
0.24598,-0.12931,-0.03341,-0.59107,0.27912,0.04187,-0.56426
-0.46356,0.93742,-0.53402,0.15168,0.46416,1.91999,-0.30995
-0.14520,-0.68436,0.05907,-0.61972,1.00961,-0.28109,-2.15412
-0.25554,0.17993,-0.70833,1.82634,-0.19578,-0.95883,-1.40462
-0.03993,-0.40229,-0.06145,0.33222,0.07925,-0.65560,-0.21646
0.21531,0.10650,0.32984,0.45669,0.02817,-0.03729,-0.95278
0.02736,-0.24070,0.12131,0.53971,0.44220,0.04393,0.65682
-0.26524,-0.01909,1.51085,-0.07105,-0.05937,2.32475,-1.13128
-1.01317,0.70901,-0.40550,-1.18498,-0.38085,-0.58509,2.75695
-0.57248,0.87308,-0.21110,-0.38046,-0.34941,-0.56108,2.75138
-0.07212,0.39521,-0.16916,0.24664,-0.50595,-0.50057,-0.25778
-0.27525,1.56068,0.43327,0.52425,-1.31862,-0.45283,-0.59141
0.42139,0.63515,-0.04954,-0.48941,-2.02565,-0.73511,1.97122
0.03451,-0.36332,-0.44716,0.00052,-0.32377,-0.77719,-0.56854
-0.00820,-0.09900,0.31045,0.75500,0.93610,-0.30044,2.04649
-0.74876,-1.02776,0.13913,-0.88570,-0.04930,-0.65135,-1.15174
0.54291,0.31196,0.39108,0.11466,0.66634,-0.45896,0.07211
0.20417,-0.08214,-0.07067,-0.90009,0.28188,-0.75942,-0.56679
0.40290,-0.45904,-1.53098,1.80089,-0.42938,1.31582,-1.03281
-0.78087,-0.13299,-0.11776,0.01752,-0.46406,-0.69573,2.04380
0.22467,-1.23424,0.28080,-0.44389,-0.37920,0.33165,3.75477
0.41949,1.12804,0.35664,-0.14924,-0.83584,-0.28394,-0.84415
0.15766,-0.25256,-0.60302,0.32849,-0.19023,-1.03689,0.05315
0.05345,-0.83102,-1.04660,0.39258,-0.11857,1.09983,-1.06610
0.81104,-0.30253,0.26131,1.14227,-0.28060,0.00053,6.25709
-0.58226,0.04050,0.00631,-0.44927,1.63490,-0.09658,0.07889
-0.52846,1.12867,-0.68488,-0.97415,-0.04363,-0.67736,3.69574
-0.28030,1.70448,0.34126,0.97154,-1.82594,-0.28495,-1.15821
-0.04574,-0.66274,0.14744,0.09234,-0.91703,0.37131,-1.15944
0.74996,0.38172,0.03954,1.17785,1.46959,-0.19958,0.63021
-0.55094,0.75754,0.22477,-0.29532,0.33868,0.80225,-2.94089
-0.02099,0.35728,-0.66302,-1.31730,-1.89602,-0.75286,1.16366
-0.57586,0.15046,0.10744,-0.18404,0.52201,-0.47406,0.96805
-0.14082,0.39707,-0.12298,0.46088,2.13055,-0.31502,3.34319
0.11364,-0.11393,-0.07538,0.48038,0.48998,0.71379,-0.58115
-0.87745,0.40108,-0.04522,0.48591,-0.46330,0.11183,-2.49599
0.68047,-0.12059,-3.46750,0.85997,1.45691,3.33945,-0.05715
0.08244,-0.90172,-3.36475,-0.97808,-1.14874,14.77016,-2.49931
0.36656,-3.13622,0.57833,2.11175,0.32042,0.94041,8.41382
0.77334,0.05535,-0.38488,-0.84942,-0.97808,-0.26281,-1.26804
0.10022,-0.77381,-0.70043,-0.26243,0.09921,-0.15124,1.87616
0.36279,-0.64425,0.30109,-0.41277,-0.85099,-0.62386,-1.77368
0.20417,0.73503,-0.04232,-0.28036,0.40338,-0.48563,-0.45356
0.03797,-0.04520,-0.28976,-0.17813,-0.12929,-0.80861,0.95245
0.29624,-0.27247,0.93086,0.07294,-0.28052,0.32592,-1.69824
0.21176,-0.29306,0.54861,0.05445,-0.44773,0.05396,-0.83728
0.16314,0.93018,-0.82707,-0.77306,-0.39074,-0.01340,-0.77321
0.58823,0.26968,0.19390,-0.36539,0.98531,-0.71094,-2.34879
-0.56310,0.08412,0.04229,-0.02315,-0.56672,0.25630,-1.43817
-0.14332,-0.55109,0.50813,-0.14345,0.60418,0.06264,-0.83377
-0.20971,0.02948,0.04943,0.67044,0.18026,-0.32565,1.61733
0.48322,-0.27287,-0.30280,-0.90155,-0.22175,-0.39963,0.59858
0.55719,-2.80325,1.72491,1.11761,-0.16815,2.85235,8.38496
0.11277,-0.81379,0.41421,0.76651,-0.10351,-0.81025,-0.45836
0.13367,0.07098,0.22209,0.06957,-0.19979,-0.16722,1.62757
-0.34912,0.06407,1.00614,-0.77462,-0.51919,2.18197,-0.99936
-0.16365,0.47237,0.44326,1.01686,0.06526,0.72943,-1.53303
0.31420,-0.26924,-0.10083,-0.27675,-0.57494,-0.44064,0.05173
0.18082,-0.10275,-0.06006,0.39711,0.67623,-0.54423,2.80693
0.07772,1.01022,1.48033,0.05500,0.61970,1.18343,-1.34451
0.35034,-0.09885,-1.74573,1.66670,-0.20796,1.09571,-0.00828
-0.12709,-0.08743,-0.03229,0.05505,0.16875,-0.70155,0.53343
1.07571,-0.26062,0.55556,0.36392,-0.72423,2.48799,3.95273
-0.09065,0.34629,0.62494,0.46343,2.89531,0.03446,-0.51683
0.27034,-0.20057,0.13939,-0.20050,0.02709,0.10419,-0.80911
0.06858,-0.31828,-0.03036,-0.64770,-0.37961,-0.93129,-0.71377
-0.52987,0.13404,0.29227,-0.80423,0.83665,-0.09659,-1.44055
-0.28794,0.36719,-0.47502,-1.40835,0.10328,-0.62722,1.84236
-0.16816,0.95672,-0.41899,-0.25041,-0.71762,-0.42081,0.81938
-0.03489,0.29991,-0.82149,0.35250,0.10180,2.44992,-0.09954
-0.60553,1.16988,0.43876,1.25053,-0.34743,-0.35693,-2.11162
0.28252,-0.42100,-0.22003,-0.64005,0.42306,-0.82253,-1.45843
-0.47280,-0.08878,-0.46603,-0.26344,1.77826,-0.13250,1.59207
1.17286,1.06142,0.47493,-1.14084,-1.28524,3.99449,7.51896
0.33367,-0.50397,-0.14925,-0.34872,-0.68497,-1.24490,-1.64869
-0.35002,-0.69130,0.32815,-0.86185,-0.73112,1.36465,-1.07104
-0.03135,0.44789,0.00199,0.25580,-0.34965,-0.82651,-0.08207
0.02939,1.17753,-0.33354,-0.49309,-0.14310,-0.18597,-0.05199
-0.49092,0.30032,-0.18873,0.04763,-0.04686,0.40696,-0.63556
-0.34074,0.34614,-0.07479,-0.46080,-0.13613,-0.57990,1.90794
-0.17641,-0.00446,0.49725,0.81755,0.53318,1.13621,1.77424
-0.78228,0.26122,0.74971,1.24969,-0.41465,-0.15018,-1.94541
-0.05770,0.25224,0.09146,-0.20717,-0.30801,-0.53829,1.70271
-0.13243,0.32204,2.56823,-0.00526,0.04399,2.28894,-0.97259
-0.14119,0.17334,0.49842,-0.78655,-1.23439,0.60222,-0.20386
-0.13183,0.67687,-0.04629,0.75068,1.95085,-0.51177,0.52437
0.43200,-0.13271,0.29427,-0.52820,0.36076,-0.55097,-0.83021
-0.25860,0.09546,-0.93845,0.08123,-1.90173,-0.98103,-1.81368
0.00436,0.11476,-0.08540,-0.68246,0.66894,-0.11896,1.13629
0.44812,0.51146,-0.36801,-0.30358,-1.56573,-0.31138,-0.39227
1.27454,-0.57585,0.17671,-1.25037,-0.13194,-0.52294,-0.75790
0.20242,-1.19461,0.21572,1.01562,1.11940,-0.10208,1.39198
0.25729,-0.59314,0.56731,0.28962,-0.53944,-0.40680,-1.92959
0.35735,-0.22248,0.24594,0.17263,-0.03924,-0.40200,-0.79980
0.33081,-0.58279,0.37002,0.34803,0.06507,-0.47277,-1.29300
0.18938,-0.00261,0.49671,1.15903,0.10997,-0.68541,-0.62819
0.43200,-0.13271,0.29427,-0.52820,0.36076,-0.55097,-0.83021
-0.21344,0.41803,-0.42198,0.09428,0.00748,-0.35063,-1.78456
-0.25732,-0.44336,0.40419,-0.14986,-0.60324,-0.38825,0.23224
0.50459,-0.36744,-0.00990,-0.54466,-0.87716,-1.04538,-1.35161
0.25208,-0.57647,0.70852,0.30326,-0.49252,-0.33943,-1.74153
0.29984,-0.07252,0.05611,0.09824,0.51322,-0.74606,-1.86619
0.16127,1.05194,-0.68527,0.06781,0.37133,0.29262,0.47889
0.29371,0.35774,0.41755,1.66315,0.52835,-0.23139,2.24048
0.22800,1.03581,0.04418,-0.45632,1.14510,0.21163,1.70201
-0.00898,-0.54214,-0.96959,-0.09031,-0.52633,0.06896,-0.85097
-0.27044,0.71824,-0.17111,-0.57506,-0.36355,-0.33609,1.23577
0.23563,0.01505,0.14965,0.42009,1.05317,-0.84506,-1.98326
-0.11343,0.09358,0.12083,0.22477,-0.30155,-0.60252,-1.94498
0.44953,-0.06546,0.13058,-0.44273,-0.63001,-0.91826,-2.08086
-0.10707,0.03933,-0.07776,-0.31175,0.28236,-0.79842,0.35693
0.52429,0.09245,-0.02533,-0.21934,-0.60803,-0.19069,0.34755
-0.82738,0.21451,-0.87039,-0.36222,0.45494,1.43888,-0.43482
-1.45142,0.14034,-0.10647,-0.07263,-0.24437,-0.59603,1.76637
-0.23174,-0.21993,0.97664,-0.28524,0.14039,3.70807,-1.04834
0.55830,-0.97775,-0.46022,-1.70713,-0.11429,-0.95204,-0.47750
-0.39277,-0.04444,-2.79262,-0.26590,-0.69170,1.27390,-2.93507
0.00531,-0.15414,0.14179,-0.15165,0.67782,-0.91067,-1.67746
-0.64004,-0.48469,-0.16074,-0.44773,-0.93448,-0.73073,0.94272
-0.03701,-0.00070,-0.11793,-0.36102,1.20470,-0.50865,1.77278
0.02051,0.40950,-0.29413,-0.89063,0.51788,-0.62951,1.49704
-0.06960,1.02204,0.48090,0.07960,0.39560,0.07827,0.41745
0.68202,0.22256,0.00414,-0.82137,-0.10956,-0.54775,-0.86456
0.35301,0.13720,0.61550,0.21169,-0.33288,0.15714,-0.26969
0.23245,0.13351,0.14376,0.33161,0.65115,-0.94763,-2.30269
-0.11103,-0.29669,0.00378,-0.47471,0.61200,-0.73379,-0.72660
-0.07934,-0.33740,-0.45699,-0.02414,0.20094,-0.94993,-0.90319
0.10195,-0.07848,-0.68435,-0.03402,-1.14513,0.09344,0.57567
0.30944,-0.37070,0.01841,-0.80005,-0.32020,-0.85402,-0.44926
0.13472,0.86749,-0.26025,0.06213,0.43443,-0.23955,0.64235
-0.20353,-0.15585,0.39774,-0.65316,0.07335,0.07013,-0.59385
-0.14899,0.98397,0.72615,1.24799,-0.24786,-0.15184,0.93643
0.41803,0.13245,-0.12125,-0.56626,0.68746,-0.93225,-0.58761
0.37203,-0.77720,0.64813,0.91300,-0.16755,-0.64445,-1.28462
0.84341,0.11701,-0.93789,1.40951,-0.06719,1.37436,2.88618
0.41949,1.12804,0.35664,-0.14924,-0.83584,-0.28394,-0.84415
-0.06721,0.80949,0.89684,0.78885,0.05027,0.18545,-3.37898
0.21431,-0.89471,0.15827,-0.99400,-1.08648,-0.90213,-1.25084
-0.17226,0.09162,0.72122,0.78583,0.42151,-0.02152,1.20390
-0.77380,0.11358,-0.85507,-0.68584,0.00552,-0.51969,1.62541
2.09839,-0.71780,0.37424,0.66999,-1.96448,0.18584,4.55785
1.07878,0.07439,1.23140,-1.66358,1.65770,1.38979,-0.83331
-0.39772,0.47320,0.34063,0.80517,-0.77521,-0.46961,1.47557
-0.21782,0.04444,-0.24366,0.03502,-0.67650,0.24283,1.60945
-0.37532,-0.25684,-0.05594,0.34497,-0.30487,-0.19399,-1.75348
0.59465,0.13591,-0.13371,-1.04437,-0.23173,-0.74728,-0.46566
-0.34379,-0.12095,0.49367,-0.38954,1.31712,-0.29771,-2.69997
-0.16064,-0.11377,-0.41504,0.48685,-0.04575,-0.21495,0.74770
-0.34379,-0.12095,0.49367,-0.38954,1.31712,-0.29771,-2.69997
-0.04202,0.55826,0.09577,0.71369,1.39935,0.41099,-1.76548
-0.44843,1.21264,-0.60320,-1.21566,-0.41918,-0.44274,3.35795
0.37141,-0.17605,-0.18338,-0.58216,-0.36400,-0.45784,0.24236
-0.73336,-0.52231,-0.52358,0.03690,-0.57230,-1.03424,-0.98423
-0.16999,-0.30376,-0.18648,-0.48036,0.05205,0.24987,1.07596
-0.52559,-0.37022,0.54676,-0.26048,-0.37099,-0.09083,0.80069
-0.14082,0.39707,-0.12298,0.46088,2.13055,-0.31502,3.34319
-0.12098,-0.97140,-0.70955,0.71813,0.19273,-0.90633,-0.29806
0.33304,-0.57157,-0.53515,-0.50418,1.27172,-0.55598,0.12104
0.37298,-0.76514,0.57149,0.93484,-0.21672,-0.45995,-1.24468
-0.16981,-0.60346,0.12252,-0.33190,0.14818,-0.93198,-1.91430
-0.73518,-0.70814,0.47655,-0.84755,-0.40098,0.74180,-1.34324
-0.00821,0.13766,0.29973,0.00250,0.16430,-0.37332,0.00479
0.15303,-0.35203,0.12004,-0.18835,-1.38350,-0.63766,0.83282
0.21845,0.50023,0.02380,0.05090,-0.43861,-0.16339,-1.64629
0.59388,-0.26594,-0.02932,-0.39282,1.77967,-0.71396,0.40264
0.38365,-1.78466,0.31833,0.31600,-0.46872,-0.21250,5.58291
-0.01961,-0.23424,-0.14793,-0.20718,0.33675,-0.24638,-1.51548
0.25975,-1.66099,1.78026,-0.05569,0.07293,2.76632,6.80696
0.78090,-0.10084,0.33742,-1.38289,0.46832,1.44453,-0.35176
0.10086,0.66514,1.27954,0.63044,0.37652,1.42671,-0.86091
0.60370,0.29989,0.18240,-0.20559,0.33373,-0.89598,-2.95917
-0.03303,-0.48791,-0.53334,-0.25251,-0.75042,-0.37604,-1.09131
-0.26839,0.52361,-0.10948,-0.31279,-0.99414,-0.46954,0.33873
-0.55451,-0.53119,-0.25209,-0.41885,0.88959,0.29288,-1.47451
0.14831,-0.11049,-0.09119,-0.27708,-1.41922,-0.54230,1.18520
0.51314,0.23914,-1.10024,0.17355,-0.73451,0.89536,0.14182
-0.66712,0.20828,0.00318,-0.62643,-0.11068,-0.55179,-1.43495
-0.18254,-0.97341,0.21114,-0.32864,0.07163,-0.61054,-3.68889
0.37598,-0.67080,0.78465,0.88468,-0.16592,-0.36127,-0.02332
-0.20678,1.04071,-0.51051,-0.36607,-0.23120,-0.45761,0.24129
0.15841,0.32152,-0.05369,0.26802,-0.06954,-0.45657,1.81940
0.28480,-0.16442,-0.16093,-0.72137,-0.92248,-0.18996,1.81919
0.21954,-0.64747,-1.60700,0.97397,0.12904,0.55055,-0.11281
-0.04850,0.16744,-0.14855,0.47916,-0.54073,-0.58371,0.93783
0.17201,-0.09430,1.11899,-0.07613,-0.39092,0.17537,-0.68169
-0.83124,-1.06347,-4.95598,1.03084,-0.81994,5.28673,-1.02447
-0.48900,0.58179,-1.17704,0.93773,-1.19708,-0.57423,-0.78804
-0.33337,1.06324,-0.13862,0.05877,-0.26157,-0.67619,-0.34102
-0.54124,-0.61546,0.52108,0.04927,-0.93876,-0.50178,-1.06747
-0.49401,-0.15911,0.71859,0.60128,0.14207,0.58093,-1.14265
0.56618,0.02764,-0.30153,0.01756,-0.83141,0.00266,0.01706
-0.33841,0.31809,2.33334,-0.30832,0.00597,2.31356,-0.89637
-0.12719,0.58160,-0.08189,0.31710,0.60654,0.03263,1.27950
0.50014,0.06661,-0.10826,-1.07588,0.01713,-0.91696,-0.86602
-0.24304,-0.20357,0.44400,1.28525,0.24244,-0.78608,-1.44346
-0.27112,0.49852,0.41098,-0.77773,-0.18926,0.03003,-1.20479
-0.54109,0.00852,-0.60802,-0.21928,3.11119,-0.35409,2.24258
0.44502,-0.48774,-0.17051,-1.35221,-0.69466,-0.98528,-1.99339
0.15917,0.39646,0.08027,0.45164,0.22836,-0.63045,0.41996
0.64105,-0.00353,0.16686,0.06936,-0.36262,-0.37356,1.51594
0.24491,1.17828,-1.19304,0.83199,-1.20744,-0.56731,-1.70426
-0.15935,-0.25110,0.02624,-0.38472,-0.06795,-0.07914,-0.52305
-0.20126,-1.31139,-0.24941,-1.55169,-0.40394,-1.02540,-2.74236
0.03049,-0.56141,0.19865,0.26327,-0.35848,-0.93616,-0.59802
-0.57695,-0.14938,0.11417,-0.46855,-0.37139,-0.95947,-2.68425
-0.52003,0.48764,-0.02059,0.59083,0.97707,-0.10576,0.55291
-0.82738,0.21451,-0.87039,-0.36222,0.45494,1.43888,-0.43482
-0.13033,0.86940,0.41791,0.60404,-1.24846,-0.17558,-0.41520
-0.75974,-0.18050,0.20579,-0.87419,-0.91463,0.09558,1.72933
0.43878,0.04827,0.22307,0.43440,-0.82196,-0.32000,1.78875
0.32165,-0.77601,0.47604,0.86355,-0.45963,-0.57401,-1.22499
-0.27894,-0.17047,0.12095,-0.05615,-0.35463,2.24632,-0.70217
0.38387,2.04171,-1.51462,0.10472,-0.78438,-1.98840,1.54592
-0.23880,-0.31346,-0.23481,1.23929,-0.78087,-0.34523,0.54941
-0.05689,-0.52181,0.16383,-0.25177,0.19594,-0.24319,3.88742
-0.09607,-0.77891,0.40566,-0.76114,-1.87486,0.22608,-0.40602
0.36903,-0.39447,0.05892,-0.49212,-0.96296,-0.98408,-0.83524
0.11145,-0.01981,-0.28820,1.20637,0.42352,0.76328,-0.27268
0.27908,0.34313,0.09848,0.17616,1.70980,-0.12491,2.98988
0.17061,-0.21560,-0.09555,-0.15476,-0.45413,-0.37678,-0.29447
-0.02372,0.13842,0.34243,0.64036,0.18072,-0.43175,-0.16989
0.96175,0.75791,-0.51399,-0.16884,0.67818,0.30144,1.86534
-0.03184,0.07931,0.24718,-0.44174,0.87644,-0.16114,2.39062
1.02304,-0.03197,0.00222,-0.23447,0.26097,-0.60898,0.34306
-0.11685,0.48252,1.09740,-0.38122,-0.33608,3.36272,-1.10632
0.41019,0.71284,0.43506,1.12943,-0.73020,-0.35334,0.92663
0.19211,-0.29831,0.15102,-0.52223,1.40812,-0.63740,-1.70740
-0.35275,-0.63205,0.37025,-0.65938,0.08912,-0.38657,-1.63233
0.27732,-0.34049,-0.31119,-0.94218,0.04049,0.02662,-1.33319
-0.80409,0.15867,-0.04455,2.03283,-1.50113,0.03996,-2.61098
0.13160,-0.61220,0.09264,0.50717,-0.08955,-0.65195,0.24857
-0.35651,-1.01751,0.27764,-0.22566,0.68729,-0.77883,-3.97564
-0.22901,0.49462,-0.05405,0.54985,1.11310,-0.44595,3.07709
-0.55608,0.29149,-0.56557,0.96293,-0.51655,-0.01460,0.45318
-0.00725,-0.34716,-0.49894,-0.00328,0.20610,-1.26580,-0.98841
-0.71322,-0.02159,-0.74754,1.21034,-0.23079,-1.17106,-2.03835
-0.05432,0.03063,-0.21433,-0.51885,1.17570,-0.84306,0.02821
0.33892,0.16661,-0.40959,-1.09877,-0.53120,-0.65292,0.36007
-0.31183,0.93495,0.50402,0.23530,0.06753,-0.21131,0.08876
0.33367,-0.50397,-0.14925,-0.34872,-0.68497,-1.24490,-1.64869
-0.19222,-0.99357,-0.30938,-1.38750,-0.05322,-1.14291,-2.84872
0.55784,0.72222,0.40784,1.61232,0.29778,0.24664,0.75636
0.21570,0.43872,0.24588,0.43058,-0.19233,-0.32746,-1.00616
0.07824,-0.45257,-0.09880,-0.90501,-0.17806,-0.63193,1.42483
0.16269,0.42904,-0.73721,-0.51511,0.63008,-0.44796,1.15659
0.24010,0.34020,0.07881,0.56250,-1.09678,-0.67224,1.26695
0.10410,0.96787,0.43603,0.81162,-0.40925,0.01378,1.02227
-0.39952,0.26366,0.17242,0.27600,0.46823,-0.48246,2.00016
-0.07945,0.84087,0.69817,0.69033,-0.30586,-0.18717,1.11961
0.27723,-0.39022,0.12110,-0.02966,0.13797,0.26399,0.19089
0.79545,-0.09809,-2.10111,0.12097,0.10321,1.09384,-2.15731
0.14337,0.11476,-0.32571,-0.91815,1.38780,-1.01946,-0.74168
-0.57347,0.01658,-0.95387,-1.63102,2.21161,0.28100,0.55581
0.17509,0.00560,0.43877,0.24800,0.19166,0.21950,-0.49885
0.22565,-0.21302,0.02491,1.05692,0.63965,-0.28679,-1.48258
0.94099,0.30587,-0.67115,0.17401,-1.20711,2.58297,4.53451
-0.05906,0.76848,-0.27551,-0.04081,1.27482,-0.39235,2.15804
-0.15462,-0.17639,0.63643,0.58275,-0.12036,0.29129,1.83728
0.27781,-0.72037,-0.49283,0.56964,-0.15902,-0.97278,-0.78283
0.13255,-0.10444,0.42068,0.58460,-0.01725,0.13596,-1.27076
-0.25229,0.38444,0.76923,0.62970,-0.43326,-0.17079,0.40508
0.17810,-0.77576,0.23559,0.19890,0.20777,-0.84328,-2.07902
-0.01807,0.42295,-0.22908,-1.03803,1.49392,0.29514,1.07080
0.10853,-0.07958,0.04384,-0.02622,-0.69728,-0.61728,1.44257
0.41418,0.03245,1.10369,0.19638,0.71138,0.96080,-0.09381
-0.16658,0.34547,-0.41891,0.30030,-0.79263,-0.56134,-1.09503
-0.41832,0.35790,-0.03679,-0.76329,0.98185,-0.48318,-1.39462
0.56400,-0.34318,0.06845,-0.66957,-1.18030,-0.94945,-1.29162
0.15054,-0.11069,-0.03088,-0.37482,-0.02526,-0.49414,0.48882
-0.11014,-0.26517,0.49154,1.03206,-0.74322,-0.33508,0.45290
-0.43486,-0.04820,-0.02035,0.08528,-0.39274,-0.81400,0.86728
-0.01406,0.43804,-0.07749,-1.20623,-0.38734,-0.42954,0.72205
-0.39070,0.13707,0.06508,0.23659,1.27514,-0.34988,-0.21074
0.69212,0.39798,-0.54420,-0.09140,1.05174,-0.35427,3.62217
0.16787,-0.04756,-0.22622,0.85670,0.22468,0.07907,-0.59413
-0.19091,-0.20372,0.30089,-0.15221,0.16653,-0.32151,-2.61823
-0.11288,0.94021,0.06540,0.81897,-0.42503,0.15508,0.33233
0.26863,-0.41055,0.99127,0.70764,-0.66019,0.46926,1.35265
0.28834,0.13970,0.11575,0.04203,1.35768,-0.29593,2.84363
-0.50360,-0.25731,-0.11944,-0.38470,0.03269,-0.69945,1.56973
-0.23202,0.01925,0.78732,0.44028,0.52242,-0.36123,-2.94230
-0.15455,-0.50940,0.45666,0.42525,0.20385,0.12505,-1.49726
-0.50594,0.18051,0.94070,0.30224,0.35795,0.74942,-1.90564
0.47518,0.11742,-0.22345,-1.01139,0.16439,-0.70782,-0.38540
