ETIQ,PC9,PC8,PC7,PC6,PC5,PC4,PC3,PC2,PC1
"9",-0.59048,-0.24733,-0.30131,0.32810,0.92906,0.49265,-0.11479,-1.03357,-0.11556
"9",0.77808,-0.15837,0.08378,0.50243,-0.40497,-1.48194,0.63754,-0.89785,-0.03549
"9",0.31813,0.14631,0.02783,0.06849,0.09790,-1.01054,1.09634,-1.42154,-0.06722
"9",0.60708,0.23978,0.01648,0.96243,-0.66707,-0.98609,-0.98400,-0.31149,0.14896
"9",-0.12658,0.24551,0.32338,-0.65656,1.35904,0.69488,-0.79586,-0.07444,2.11315
"9",-0.29821,-0.21906,-0.28198,0.48847,0.62898,0.63099,0.30772,-1.33515,-1.20761
"9",-0.07340,0.09868,-0.52156,1.31631,-1.07314,1.12500,0.15848,-1.03056,-1.45188
"9",0.40849,-0.04359,0.19733,-0.18280,-0.30041,-0.68679,2.59407,-1.95786,-2.30112
"9",0.42385,-0.02419,-0.28575,1.11780,-0.18698,-0.21451,-0.66859,-0.56766,-0.39593
"9",-0.38982,-0.49011,-0.47654,-0.38212,0.13034,-0.93405,-0.86210,0.18477,-0.38388
"9",0.07123,-0.10313,-0.33107,0.68573,-0.11125,1.78351,2.18503,-1.65837,0.37371
"9",0.44584,-0.27222,0.21896,-0.11644,-0.37220,-0.26506,-0.95717,-0.18120,-0.70897
"9",0.49707,-0.19435,0.39760,-0.14461,-0.38983,-0.74838,-1.20180,0.62904,-1.36054
"9",-0.47947,-0.32508,-0.09244,-1.04515,3.01338,0.60789,-0.44745,-0.62735,3.03521
"9",-0.22270,0.88158,-0.34009,-0.28025,-0.61938,0.87418,-1.06641,-0.92058,-0.60396
"9",-0.19497,0.47455,-0.26129,0.86910,0.00705,1.65718,0.37665,-1.04479,-0.67155
"9",-0.07647,-0.36103,0.35804,0.62791,0.34768,-0.10628,-0.61922,0.55911,-1.25937
"9",0.26849,0.27982,0.02795,-0.14778,-0.58504,-0.12008,-0.60987,-0.57485,-0.31633
"9",0.09812,-0.01204,0.33830,0.05872,0.00550,0.74356,-0.70611,-0.18281,-0.49684
"9",0.13023,0.07420,-0.57935,0.11525,-0.42754,-0.06757,2.11206,0.30820,-0.03016
"9",0.30088,-0.37182,0.61879,-0.86369,-0.15730,0.57058,0.90748,-0.96674,0.63037
"9",0.07553,-0.36464,0.68708,0.05762,-0.86208,1.15481,-0.40315,-0.10932,-0.08022
"9",-0.67610,0.67026,-0.88465,0.94908,-0.85622,-1.37799,-0.52274,1.33491,-1.16769
"9",0.04091,-0.21697,0.32997,-0.45293,0.60629,0.29174,-0.80219,0.29365,0.53413
"9",-0.77024,0.77057,-0.03748,-0.95795,2.07715,0.82795,-0.55429,-0.66074,3.02520
"9",-0.33486,0.13221,-0.00455,0.50302,0.06438,-0.70368,3.29552,-2.60520,-1.74951
"9",0.02698,0.87925,-0.62620,-0.03137,-0.31434,1.33958,-0.85275,-1.11779,-0.89870
"9",-0.89778,-0.56885,-1.22430,-0.66036,0.05216,-1.30840,-0.87554,0.13748,-2.04537
"9",-0.35015,0.49717,-0.20704,-0.12769,0.24276,0.26891,-0.14087,1.85589,-1.70821
"9",-0.02244,-0.87199,1.25746,-0.40458,0.92032,0.07233,-0.78782,1.41846,-2.93681
"9",0.07594,-0.12020,-0.23857,1.46290,0.06974,1.43067,0.53795,-1.07101,-0.45382
"9",-0.26831,0.06920,0.30625,-0.94841,0.81401,0.01967,-0.19373,-0.34871,2.71574
"9",0.67241,1.21684,0.47382,-0.59998,-0.66561,-0.08366,0.42489,-0.53947,-1.60899
"9",0.21201,-1.38181,0.24272,0.39030,-0.43110,0.13304,-0.64426,0.46466,2.68254
"9",-0.34247,-0.24095,0.10727,-0.55626,1.45761,-1.05991,0.84372,-1.17707,-0.81166
"9",0.31576,-0.28661,0.23750,0.07485,-0.33259,-0.56714,-1.52384,0.05115,-1.26028
"9",0.38977,-0.41772,0.40582,1.00017,-0.94005,-0.61903,-0.85326,0.42250,1.23304
"9",-0.12526,0.52259,-0.36454,0.19067,0.05445,-0.12475,-1.35922,-0.29653,2.61305
"9",-0.68750,-0.29059,0.49333,-0.48333,-1.27051,-0.73645,0.39531,-0.41794,0.54585
"9",-0.33232,-0.32636,-0.15387,0.26652,-0.12562,0.57939,-0.76716,-0.42399,1.10664
"9",0.52707,-0.20664,0.81269,-0.20996,0.05333,0.36148,1.26806,-0.05433,1.41112
"9",-0.94582,0.31759,0.06572,-1.05730,1.62844,-0.50737,-0.91529,-0.58879,-0.25941
"9",0.29588,0.25744,0.04323,0.19611,0.16606,-1.05483,1.20378,-1.40568,-0.66249
"9",-1.11827,-0.23772,5.75793,3.65709,1.53759,-2.06584,5.09597,12.49246,-1.88636
"9",-0.28989,-0.68082,-0.24376,-1.10796,-0.08820,-0.42370,-0.95285,0.20070,-1.11205
"9",0.61816,-0.49815,-0.15648,0.43236,1.30504,-0.75127,-1.26279,-0.53951,-2.84532
"9",-0.00446,0.51517,0.02756,-0.65950,0.13811,0.35398,-1.14677,0.27510,0.62966
"9",0.10162,-0.19546,0.81536,0.23563,-0.59901,0.33463,-0.09238,1.19795,-0.45523
"9",0.51821,0.19112,0.01427,0.80506,-0.33483,-1.24445,-1.21957,-0.32672,-0.44816
"9",0.07919,0.02457,-0.18712,0.61982,-0.04556,1.38969,-0.02779,-0.38773,-0.28524
"9",-0.28451,-0.09992,-0.31720,1.36334,-0.13881,0.66653,0.43801,-1.05032,-1.37587
"9",0.17914,-0.29076,0.42854,0.18947,-0.78085,1.35739,-0.24684,-0.31368,-0.00779
"9",0.37859,0.28832,0.07987,-0.41609,-0.82489,-0.62857,-0.20391,0.30831,0.13531
"9",-1.07165,-0.81151,-0.88655,-0.02798,-0.36703,-1.34278,-0.82355,-0.41270,-3.06480
"9",-0.44217,0.14023,-0.30538,0.15297,-0.42691,-0.31025,0.03180,-0.42459,0.87170
"9",-0.12718,-0.19020,-0.47279,1.33675,-0.66236,0.78542,0.53838,-1.08127,-0.05609
"9",-0.81570,1.11064,-0.10142,-0.04344,0.57993,-0.59283,-1.04241,1.11718,0.98074
"9",-0.56327,-0.31026,0.06358,-0.76621,1.13897,0.74955,-0.35304,-0.57382,2.09206
"9",-0.52911,-0.71061,0.89247,0.33587,-0.78856,0.28433,0.63613,-0.05636,-2.24235
"9",-0.65013,0.23787,0.36275,-1.13401,-0.73452,-1.81111,0.56130,-1.34055,1.82043
"9",0.78955,0.01308,-0.65198,-0.75913,-0.40139,-0.18023,2.29937,2.63951,1.77112
"9",0.67913,1.26270,0.43123,-0.95427,-0.47348,-0.20256,0.29838,-1.13230,-1.68000
"9",0.04595,-0.97407,-0.31813,-0.16721,-0.65695,-0.17833,-0.64645,1.05341,1.04805
"9",-0.43671,-0.24383,0.18899,-0.72914,1.15765,0.84096,-0.61247,-0.41799,2.24305
"9",-0.49160,0.92965,-0.19951,0.07330,-0.44696,0.20934,-0.70079,0.52205,2.02498
"9",-0.85255,0.36449,-0.43309,0.21808,1.07801,-0.58645,-0.26812,0.38576,2.22892
"9",-0.04080,0.74183,0.52511,-1.22827,1.14680,-2.38640,1.89359,-0.67631,-0.89735
"9",0.62279,-0.53793,-0.14336,0.79869,1.92865,-0.45330,-0.65208,-0.70756,-2.95147
"9",-0.16288,-1.38465,-0.28320,-0.25620,-1.22337,-0.09665,-0.01717,0.68698,-0.64954
"9",-0.19315,0.19520,0.23920,0.95494,-0.90719,-0.21230,0.77152,1.49136,0.45249
"9",-0.12609,-1.08644,-0.34148,0.11025,-0.11281,-0.39482,-0.44485,-0.57365,0.35394
"9",-0.54181,-0.20166,-0.64432,-0.56010,-0.02645,-0.89303,1.21216,-0.91056,1.54771
"9",-0.67619,-0.67201,-0.18039,1.27232,2.01221,-0.67448,0.31394,0.63182,2.12741
"9",-0.39174,0.33956,-0.46007,0.04318,-0.41711,0.44134,0.51683,-1.21168,-0.86078
"9",0.21013,-0.45584,0.03985,0.53751,0.79137,1.64602,3.24245,-2.05137,-0.35114
"9",0.19569,-0.56401,0.38091,-1.23268,0.90051,-0.01371,1.50847,-1.73303,-0.53774
"9",0.27192,-0.10806,0.31616,-0.25977,0.50888,-0.83602,-0.70532,-0.40108,-1.12610
"9",0.03936,-0.10930,0.17575,0.96873,0.40854,1.60871,0.82743,0.72895,-0.44034
"9",-0.09617,0.45755,-0.13700,0.20537,0.80552,1.96117,0.75134,-1.35561,-1.78054
"9",0.14720,0.22391,-0.13700,-0.78301,-0.65471,-0.14972,-0.46450,0.71113,-1.04963
"9",-0.65866,0.03797,-0.38225,1.24611,0.06633,0.81809,-0.21224,-0.86020,-1.90535
"9",0.01295,-0.68059,0.23520,-0.20145,0.25071,0.79918,1.19568,-1.21641,1.71963
"9",-0.34098,0.30365,-0.28370,1.12051,-0.09683,0.46607,-0.45005,-0.93456,-1.92103
"9",-0.18613,-0.66808,-0.41542,-0.65366,-0.54955,-0.46828,-0.55338,-0.02211,-1.27500
"9",-0.45067,-0.64702,-0.40747,0.69096,0.68514,-0.24351,-0.62422,-0.15143,3.11061
"9",0.49615,-0.67441,-0.51351,1.32484,0.25065,0.44590,-0.52357,-0.37754,-1.19836
"9",-0.70470,0.87548,0.20819,-0.98551,1.91010,1.63200,-0.18757,-0.62863,3.16334
"9",-0.61647,-0.87631,-2.92311,-0.29272,-0.50730,-1.73242,0.51920,3.47225,-3.40678
"9",-0.37926,-0.32352,0.66168,0.08328,0.15560,0.25026,0.11055,1.99464,-2.82407
"9",-0.56705,0.53173,-1.10023,0.06294,-0.74683,0.40597,-0.09241,1.54935,-0.71314
"9",0.06801,0.61627,0.23459,-0.39749,0.15145,-0.99884,1.81610,-1.63670,1.18825
"9",-0.04565,0.84316,0.10961,0.03902,0.72308,1.54643,0.59713,-1.11420,-1.73510
"9",0.05263,0.90787,-0.96575,-0.14676,-0.34026,1.33529,-0.64304,-0.81819,-0.93236
"9",-0.08712,0.27562,-0.27393,-0.34953,-0.41726,0.09959,0.06408,0.35221,-1.04039
"9",-0.28154,0.15625,-0.04853,0.04920,-0.44756,0.41117,-0.44245,-0.82664,-0.81092
"9",0.75429,0.21243,0.32522,-0.54215,0.30845,-1.18161,-0.90090,-0.80071,-2.65956
"9",-0.62705,0.45388,-1.16876,0.09492,-0.66422,-0.02090,-0.37005,1.16103,-1.11670
"9",0.29417,-0.06749,0.50326,-0.02341,-0.71580,-0.03083,-0.85149,0.21531,0.39826
"9",0.15844,-0.01355,-0.44339,1.38696,0.42816,-0.32677,-1.12677,-0.63134,-1.13296
"9",0.51746,-0.70550,0.71305,-1.03278,0.14389,-0.89858,0.06939,-0.44691,0.84187
"9",-0.17227,-0.25013,0.02804,0.19975,-0.28915,0.70519,-0.66002,-0.58758,0.73756
"9",-0.15250,0.45015,0.29879,-0.75248,-0.37323,-0.96458,2.06710,-1.92681,1.75094
"9",-0.58051,0.17203,2.46341,0.71927,0.99243,-1.50498,2.26472,7.07146,-1.23159
"9",-0.61333,-0.78697,-0.20681,-0.23257,0.33492,-1.52291,1.49108,-1.57000,4.71767
"9",-0.56472,0.27745,-0.54853,0.21284,-0.56789,-0.10366,0.48579,-0.83184,-1.48065
"9",0.62394,0.14209,-0.00465,0.65006,-0.31108,-1.67895,-0.25839,-0.76255,0.73050
"9",-0.35916,-0.02512,-0.24050,0.35555,-0.97893,-0.90618,-1.15396,0.02927,0.29428
"9",-0.31840,0.04082,0.38993,0.50765,0.25034,0.55174,-0.56773,-0.00087,-1.88519
"9",-0.09715,-0.34838,0.18246,0.23730,-0.51683,-0.80379,1.22903,-0.80993,-1.10606
"9",-0.46319,-0.01970,-0.13462,0.69766,0.52462,-0.26342,3.31404,-2.40077,-1.99207
"9",0.04973,0.00729,0.69468,-0.35745,0.15160,0.42878,-1.02874,0.47111,-0.71184
"9",-0.01202,0.05319,0.66863,-0.15176,-0.46216,0.33688,-0.73632,0.06348,-1.13262
"9",0.03025,-0.49428,0.58023,0.95093,-0.02378,-0.07419,-0.78385,0.42087,0.59153
"9",0.03777,-0.96696,0.82240,0.03013,0.57205,-0.36467,-0.17269,0.04092,0.36982
"9",-0.09869,-0.24528,0.11972,0.08929,-0.38910,0.87755,-0.64094,-0.02384,-0.63401
"9",0.02651,-0.01885,-0.16252,0.78780,0.31786,1.48206,0.95596,0.91424,-0.47172
"9",-0.18301,-0.11567,0.49862,0.43292,-0.40518,-0.17616,-1.16037,0.38234,-0.22789
"9",0.38530,-0.80706,-0.13132,-0.46553,-0.98494,0.05206,0.30501,0.31448,2.26990
"9",0.00875,-0.06915,-1.29162,0.26955,0.02257,1.54235,2.68180,0.78917,0.95658
"9",0.60534,-0.10342,-0.36654,0.78498,1.35306,-0.11486,0.54914,-0.91811,-0.25236
"9",0.14478,0.46779,-0.55835,-0.10303,0.01585,1.50898,-0.43048,-1.08324,-1.00749
"9",0.13448,-0.16781,0.44545,-0.59327,-0.19818,0.58171,-0.90527,-0.03039,1.82886
"9",-0.63798,0.57339,-0.23492,1.14422,0.13689,-0.07192,-0.46849,-0.88517,-2.57442
"9",0.56898,0.37847,-0.06235,0.97549,-1.20440,-1.64040,-0.02683,-0.67946,-0.65188
"9",0.10182,-0.34142,0.41250,-1.37184,0.69460,-0.74807,1.63481,-1.78913,-0.28046
"9",-0.05406,0.16826,1.38235,-0.05569,-0.17008,-0.44705,0.31487,0.59445,-1.27979
"9",-0.49794,0.05181,0.54286,0.76152,-0.79752,-0.14171,-0.27594,1.02920,-0.14155
"9",0.54347,-0.19127,-0.94388,0.90608,1.10672,0.47090,-0.61559,-0.46706,-3.30657
"9",-0.17908,0.06072,0.96840,0.82655,-0.63199,-0.43168,0.33796,0.28480,-0.03970
"9",-0.59937,-0.35713,0.00288,-0.70455,0.87612,0.62357,-0.59308,-0.39166,2.02515
"9",0.28979,-0.51375,0.46659,-1.32768,0.40520,0.05386,1.52609,-1.59537,-0.30769
"9",-0.06939,0.78925,0.08490,-0.83093,0.76608,-1.23388,0.64020,-1.14500,-0.35853
"9",-0.81580,0.03934,0.56434,-0.06857,1.68263,0.01690,0.61305,1.59040,0.71934
"9",0.20383,0.71428,-0.18207,-0.38151,-0.66546,0.62978,-0.42832,0.34594,-0.51594
"9",0.07806,-0.24126,-0.12799,-0.98105,-0.37444,-0.24482,-0.49160,1.88518,-1.00249
"9",0.63991,-0.11809,-0.19742,0.88947,0.63800,-0.34377,0.54101,-1.12404,-0.22571
"9",0.44121,0.28074,-0.50395,1.36717,-0.28274,-0.25664,-0.65650,-0.36490,0.27825
"9",0.28134,-0.34366,-0.35607,-1.43596,-0.01031,0.76659,-0.84627,-0.38994,-2.44795
"9",-0.01220,0.04661,-0.53475,-1.56957,-1.10457,0.54975,-0.87924,-0.07262,0.33585
"9",0.28314,-0.29660,-0.43414,-0.97090,0.81332,-0.68093,-0.88782,0.04391,-0.98183
"9",-0.08148,-0.35018,-0.56873,-0.11475,-0.80933,0.45773,0.28683,1.75208,-0.67623
"9",-0.68885,0.17730,-0.31066,0.87912,0.62007,0.27915,0.15203,-0.73935,-2.56814
"9",-0.14896,0.10322,0.15675,0.22846,-0.08382,1.10935,-0.36252,-0.14696,0.38975
"9",-0.93742,0.52588,0.11488,-0.07796,-0.19952,0.37190,-0.96466,0.02504,1.12177
"9",-0.46224,0.09667,-0.17029,0.15402,-0.37801,-0.23857,0.18645,-0.66734,0.84237
"9",0.16222,-0.87201,-0.03517,-0.73277,-0.02720,1.45317,0.24114,0.89471,-3.33018
"9",0.01518,0.24292,-0.69854,-0.36306,1.09563,-0.53129,-1.04214,-0.40153,1.21571
"9",-0.50356,0.37718,-0.83057,0.34974,1.06554,-0.41375,-1.19436,-0.21817,2.58565
"9",0.26015,0.18096,-0.62694,1.49547,0.95609,0.53265,0.28702,-0.95725,-1.02990
"9",0.34911,0.04366,0.25594,-0.30274,0.06084,0.04904,-0.62574,-0.27672,0.36558
"9",0.37747,-0.17806,-0.69739,0.16298,1.14702,1.28141,1.50790,-1.86773,-0.54058
"9",0.59332,0.05714,-0.01500,0.81931,-0.08617,-1.28160,-0.06217,-0.62389,0.44173
"9",-0.24507,-0.19657,0.07902,-0.47270,1.69901,1.83216,0.83223,-0.25903,-1.40371
"9",-0.31006,0.15454,-0.03651,0.49123,0.34816,-0.65626,3.11194,-2.13663,-3.02801
"9",-0.09217,0.18052,-0.31895,1.05090,0.27038,0.67079,-0.40008,-0.99940,-2.15751
"9",-0.34468,-0.24614,0.30662,-0.70942,0.30841,1.17585,-0.39228,-0.53678,2.00797
"9",0.34810,-0.20998,0.67331,-0.01727,-0.24973,0.81394,-0.28100,0.15229,-1.15523
"9",-0.27063,1.01562,-0.41343,-0.57304,1.18087,-0.38681,-1.22832,-0.20118,1.05080
"9",0.07333,0.23470,1.72142,-0.41300,0.09054,0.13923,-0.68432,1.95290,-1.72501
"9",0.06886,0.18328,-0.40497,1.45598,0.08416,-0.62768,-0.94402,-0.53243,-0.81664
"9",-0.14513,0.12013,0.05628,0.42029,-0.29870,0.88644,1.40012,-0.65545,0.59441
"9",-0.44331,-1.19698,-0.49571,-0.09626,-0.63546,-0.74917,0.79712,-0.98500,3.01684
"9",0.63428,-0.51503,-0.33837,0.92877,2.03302,-0.33794,-0.91725,-0.46778,-2.65803
"9",-0.01729,-0.52938,0.11282,0.18955,0.07944,0.82825,1.17286,-1.15955,2.32704
"9",0.22421,-0.48747,-0.46382,1.12837,0.35835,-0.05568,-0.46103,-0.74481,-0.32124
"9",-0.08231,-0.18792,1.24073,0.12536,0.38602,1.95718,1.13638,1.49481,-0.93152
"9",-0.15617,0.16121,0.50278,-0.51409,0.07323,0.96495,0.34097,2.45247,-0.21403
"9",-0.37242,-0.10441,0.27174,-0.05865,1.12604,-0.73090,-0.89544,1.09996,0.94154
"9",0.15629,0.29990,0.17927,0.09303,-0.10925,1.12888,1.72888,-1.41519,-0.28908
"9",0.46192,-0.29252,0.38533,0.49248,-0.79903,-0.93086,-0.64058,0.29970,1.87800
"9",0.07115,-0.29891,-0.04619,0.79424,0.10931,1.04481,-0.17438,-0.69468,-0.48298
"9",-0.35362,-0.91477,0.15223,-0.79515,-0.81564,-0.65909,-1.41649,0.29871,-0.96037
"9",-0.64604,-1.18162,-0.34154,-0.20238,-0.16026,-2.44381,1.25794,-1.59288,4.52966
"9",0.21525,1.23904,0.48595,-0.25869,-0.74903,0.46469,-0.09261,-0.65188,-1.25804
"9",0.66873,-0.09774,-0.22587,0.96479,1.29315,-0.82985,-1.69381,-0.31632,-3.42651
"9",-0.01749,-0.16152,-0.57441,1.70549,-0.56885,0.24116,-0.51147,-0.67741,-1.24970
"9",-0.09942,0.24220,0.04787,0.34826,-0.19261,0.54449,0.92169,-0.94253,0.20210
"9",0.19270,-0.47208,-1.53439,-1.93063,-0.20666,0.48118,-0.59446,1.74867,-1.21620
"9",0.50760,-0.17940,0.33494,-0.13789,-0.58931,-0.92796,-1.57806,0.19706,-1.51539
"9",-0.08649,-0.19874,-0.07081,-0.13379,-0.58851,0.06504,-0.27726,0.27160,-0.23930
"9",0.32011,0.50066,-0.19809,0.93199,0.01228,-0.67547,-0.81124,-0.64844,0.38036
"9",0.32816,0.19784,-0.12904,0.17745,0.85742,-0.25776,1.45141,-1.60207,-0.86924
"9",0.33325,0.38890,0.45240,-0.54464,0.51323,0.94958,-0.69158,0.79005,-1.63533
"9",0.25230,-0.34546,-0.30988,0.39252,0.55945,-0.10666,-1.13186,-0.16358,3.88830
"9",0.40875,0.47814,0.27322,-0.46996,0.48861,-0.46532,-1.36384,-0.49127,-2.17328
"9",0.12409,-0.27985,0.29928,-0.72638,-0.61795,-0.09506,-1.24664,0.23366,-1.43062
"9",-0.01313,-0.43641,0.16166,-0.60347,0.52191,0.02660,-0.48335,0.00853,1.14739
"9",-0.93184,0.39698,-0.22994,-1.07122,-0.02043,-1.06936,-0.62190,-0.17191,-0.73351
"9",0.18817,0.61554,-0.88633,0.39868,-0.36175,-0.53409,-1.01055,0.68992,-0.78980
"9",1.01498,0.37351,0.23765,-0.48019,-0.06358,-0.81767,-0.18028,-1.21363,-1.63116
"9",0.60015,0.55325,-0.14355,-1.36750,-0.93962,0.22737,-0.57028,0.28997,-0.63955
"9",-0.93365,0.32496,-0.57113,0.39410,0.45202,-0.06131,-0.23651,-0.79515,1.03661
"9",-0.12982,0.11183,0.07418,-0.24561,-1.08737,-1.49895,3.38932,-2.55269,-0.14036
"9",0.34226,-0.40118,0.15911,0.34652,-0.47874,0.29569,2.66789,-2.00275,-1.63944
"9",0.54865,-0.33065,-0.01589,0.20889,1.01083,-1.05163,-1.28911,-0.61385,-3.14861
"9",-0.17231,-0.20166,0.45132,0.50671,0.47280,-0.10579,-0.88349,0.18759,-0.22497
"9",0.54695,-0.08422,0.29181,-0.10189,-1.03433,-0.09895,0.16193,-0.16355,3.10243
"9",0.16496,0.35171,0.06084,0.41361,0.07205,1.18942,1.47058,-0.96975,-0.47293
"9",0.65316,-0.16799,0.35605,0.14667,-0.66715,-0.32977,-0.20114,-0.34256,0.88714
"9",-0.26079,-0.03079,0.36233,-0.21393,0.13470,-0.33394,-0.32774,0.88926,1.09365
"9",-0.78143,-0.00402,-0.03686,-0.60741,0.53854,0.74287,0.22163,-0.27693,-1.41703
"9",-0.74826,0.25863,0.47504,0.79034,-0.26595,-0.12431,-0.11491,1.16182,-1.06699
"9",0.03794,-0.23383,0.16412,-0.87566,0.10586,-0.29703,0.03339,-0.00902,-1.63299
"9",0.21168,-1.25851,-1.04901,-0.23069,-1.22360,-0.37063,-0.54022,0.15063,-0.40821
"9",-0.04737,-0.68629,0.17703,-0.75284,-0.53331,0.02060,0.41555,-0.55805,-0.22914
"9",0.03686,-0.12166,-0.23709,0.40677,-0.07868,1.75123,2.16036,-1.53540,0.16620
"9",0.49609,0.52390,0.33823,-1.02295,0.24296,1.16761,0.01709,0.91386,6.91644
"9",-0.27489,0.18686,0.19871,-0.42622,0.93162,-0.16420,-0.92900,-0.47506,1.19861
"9",0.21711,-0.02436,-0.28526,0.42452,-0.79574,-0.34667,0.74663,-0.67338,0.17181
"9",0.00360,0.45730,0.33775,-0.50114,-0.13469,1.35263,-0.30064,0.37897,3.49823
"9",-0.21461,0.73266,-0.18073,0.48791,-0.76393,1.48710,-0.36546,-0.99321,-0.46826
"9",0.03946,-0.05121,0.25666,-0.07236,-0.03841,1.10860,-0.32377,-0.05102,0.21956
"9",-0.00114,-0.31792,-0.14124,0.55898,0.05367,0.58123,-0.20175,-0.39192,-0.99000
"9",0.90634,0.21302,0.12550,-0.48523,-0.55054,0.29764,0.60270,-0.21875,2.85193
"9",0.66063,0.05751,-0.51542,0.73143,1.36443,-1.81681,-0.31236,1.18691,-0.89600
"9",0.25680,-0.28762,0.52955,0.05129,-1.09415,1.41511,-0.35020,0.28572,-0.25969
"9",-0.31073,0.27672,-0.22290,0.73469,-0.32258,0.34245,-0.26323,0.23245,2.60358
"9",0.04978,-0.13315,0.50841,-0.38272,0.44239,-1.29346,0.50880,-0.02307,0.06766
"9",-0.25203,-0.27794,0.26118,0.15410,-0.08425,-0.11274,-1.12009,-0.06488,-0.05461
"9",0.47296,1.14510,0.36926,-0.65368,0.18158,0.59656,0.35583,-1.22253,-1.37004
"9",0.09546,0.08267,0.33875,-0.18399,0.31595,-0.91257,2.19241,-1.81636,-2.43021
"9",0.21291,0.18152,-0.09359,-0.47558,-0.33076,1.78392,-0.62935,-0.65837,-0.98120
"9",-0.46328,0.72840,0.22949,1.21140,-1.36110,-1.62469,-0.84312,0.05578,-0.21126
"9",0.02374,-0.25600,0.34040,-0.21239,-0.93291,-0.07402,-0.14620,-0.50520,-0.26688
"9",-0.03043,-0.52475,-0.33245,0.54262,1.42067,0.54464,0.33921,-1.31118,-0.90439
"9",-0.28027,-0.33874,-0.04762,-0.21064,0.66617,-1.08811,0.95729,-0.95710,-2.13959
"9",-0.48983,0.18388,0.25754,0.65907,0.10736,2.59847,0.71195,-0.74699,-0.86033
"9",0.12927,-0.05357,-0.49638,1.08680,0.08688,-0.88045,-0.74432,-0.87004,-1.18699
"9",0.35433,-0.16819,-0.72004,0.20366,1.17308,1.35026,1.69768,-1.50202,-0.58185
"9",-0.37830,0.42907,-0.39453,0.93548,-0.10403,0.60097,-0.73653,-0.79198,-1.49221
"9",-0.02322,0.19699,0.24193,-1.08074,-0.79453,-1.71650,1.32387,-1.73483,1.00003
"9",0.35588,-0.58005,0.56286,-0.45942,-0.43162,-0.89480,-0.45025,-0.38324,-0.10111
"9",0.17633,-0.42357,-0.01080,0.00612,-0.11145,0.49048,-1.00555,-0.28061,1.76324
"9",0.23200,0.22760,0.27570,0.02305,-0.36799,0.00894,1.75704,0.70849,-0.04728
"9",0.21702,-0.03095,-0.24009,1.52687,-0.42268,-0.43960,-0.61400,-0.48973,-1.66002
"9",-0.16084,-0.19687,0.02060,0.35475,-0.02123,0.54327,1.05447,-1.07016,2.46152
"9",0.13413,0.54415,-0.17588,-0.24139,-0.03563,-0.08535,-0.73021,0.16482,-0.96842
"9",0.11771,0.70434,0.48088,-0.57899,-0.54940,1.09196,-0.33087,0.62820,-0.66857
"9",-0.02734,0.06404,0.15691,-0.00597,-0.50467,-0.27047,-1.25317,0.26970,0.27139
"9",0.12002,0.97614,0.28126,-0.01067,-0.27086,1.19093,-0.16583,-0.79739,-1.34953
"9",-0.27024,0.45672,-0.31893,-0.28527,1.51568,0.16167,-0.42746,0.19415,4.29212
"9",0.19108,0.74691,-0.33753,-0.77385,-0.57446,1.51469,-0.51787,-0.09452,-0.53199
"9",-0.12436,-0.79228,0.45418,-0.45953,1.19778,0.92649,0.46082,1.27815,-2.43117
"9",-0.45817,-0.05626,0.10997,-0.30538,0.05580,2.08057,0.44273,-0.58789,-3.09520
"9",0.20649,-0.59915,0.75334,-0.63849,1.70663,1.77663,1.04234,-0.47310,-2.28753
"9",-0.30488,-0.27243,0.40824,0.22440,-0.78078,1.85087,-0.06802,-0.16476,0.70906
"9",0.27139,1.64165,1.61150,1.14399,0.21415,0.20393,0.48159,2.74290,5.97528
"9",-0.00848,-0.46772,-0.11520,-0.69080,-0.41796,-0.08289,-1.19523,-0.33353,0.35182
"9",0.22884,-0.66309,-0.13433,0.41213,0.19816,0.38439,0.58643,-0.46768,-1.46487
"9",0.22218,0.81138,0.53499,-1.04913,0.13519,0.10986,-1.82943,-0.02924,-1.39454
"9",0.23032,0.16884,0.06689,-0.05630,0.85130,-0.74168,1.30694,-1.43342,-0.20743
"9",0.45823,1.10177,0.42230,-0.62846,-0.08019,0.42313,0.27576,-0.91549,-1.48259
"9",0.11003,-0.12980,-0.45795,1.63845,-0.07845,0.27527,-0.66632,-0.75157,-0.81146
"9",0.76917,-0.66602,-0.13865,0.59196,1.94029,-0.12354,0.12218,-0.98525,-1.30283
"9",0.27199,0.04586,-0.47784,1.14289,0.14606,-0.76457,-0.94391,-0.69566,-1.24579
"9",-0.00884,0.10482,-0.23465,0.99480,-0.31558,1.47704,1.04126,-1.48869,-0.90765
"9",-0.37101,0.21047,-0.04031,0.39599,-0.06411,-0.59849,-0.39664,0.34020,-1.04592
"9",0.05990,-0.10322,-0.58536,1.51686,-0.10144,0.69501,-0.13474,-0.88918,-1.08018
"9",0.03342,0.18601,-1.74043,-1.30357,0.94401,1.34256,0.89295,2.75090,1.71250
"9",0.18309,0.97609,-1.72233,-0.74489,-0.00256,0.98211,1.86752,2.77332,-2.30485
"9",-0.15053,0.05763,0.28817,-0.89357,-0.69174,-1.58316,2.37231,-2.20554,1.25892
"9",-0.28947,0.19374,0.69918,0.14556,-0.39038,-0.50832,-0.72092,0.17711,0.81747
"9",-0.03856,0.74473,0.30289,-0.64133,0.31168,-1.97564,1.69557,-1.71652,-0.32941
